"ID","Position","Company","City","State","Skills","Type","Salary"
183.0,"Principal Data Scientist","ASML","San Jose","CA"," Algorithms","Annual Salary"," 21000"
184.0,"Data Scientist","Yelp","San Francisco","CA"," Statistics","Annual Salary","    NA"
185.0,"Senior Manager, Data Science","GE","San Ramon","CA"," Machine Learning","Annual Salary"," 18000"
186.0,"Senior Manager, Data Science","GE","San Ramon","CA"," Machine Learning","Annual Salary"," 18000"
187.0,"Data Scientist","Intuit","Mountain View","CA"," Management","Annual Salary"," 21000"
188.0,"Data Scientist","Intuit","Mountain View","CA"," Management","Annual Salary"," 21000"
189.0,"Data Scientist Job","SAP","Palo Alto","CA"," Machine Learning","Annual Salary"," 21000"
191.0,"Director of Data Science","Intuit","Mountain View","CA"," Machine Learning","Annual Salary"," 35000"
192.0,"Data Scientist (DIGITS)","NVIDIA","Santa Clara","CA"," Matlab","Annual Salary"," 21000"
193.0,"Senior Software Engineer, Data Infrastructure","Rocket Fuel","South Norwalk","CT"," MapReduce","Annual Salary"," 14000"
194.0,"Firmware Data Scientist","Fitbit","San Francisco","CA"," Statistics","Annual Salary"," 19000"
195.0,"Principal Data Scientist","GE","San Ramon","CA"," Ruby","Annual Salary"," 21000"
196.0,"Principal Data Scientist","GE","San Ramon","CA"," Ruby","Annual Salary"," 21000"
197.0,"Principal Data Scientist","GE","San Ramon","CA"," Ruby","Annual Salary"," 21000"
198.0,"Sr. Data Scientist","Insidesales.com","San Mateo","CA"," Enterprise Software","Annual Salary","    NA"
199.0,"Senior Data Scientist","Demandbase","San Francisco","CA"," Data Science","Annual Salary","    NA"
200.0,"Senior Data Scientist","ZEFR","Venice","CA"," Machine Learning","Annual Salary","    NA"
201.0,"Data Scientist","Amazon","Seattle","WA"," AWS","Annual Salary"," 24000"
202.0,"Senior Software Engineer Financial Data Services","Intuit","Mountain View","CA"," Automation","Annual Salary"," 21000"
203.0,"Senior Software Engineer Data Services Team","Intuit","Mountain View","CA"," Automation","Annual Salary"," 21000"
204.0,"Senior Manager Principal Data Scientist","SapientNitro","Arlington","VA"," Data Science","Annual Salary","    NA"
205.0,"Senior Manager, Principal Data Scientist","SapientNitro","Arlington","VA"," Data Science","Annual Salary","    NA"
206.0,"Data Scientist","","Watertown","MA"," Data Science","Annual Salary"," 17000"
207.0,"Principal Data Scientist - Atlanta, GA","Honeywell","Atlanta","GA"," Analytics","Annual Salary","    NA"
208.0,"Data Scientist, Autopilot Maps","Tesla Motors","Palo Alto","CA"," Data Science","Annual Salary"," 16000"
209.0,"Senior Data Science Engineer","CDK Global","Seattle","WA"," Java","Annual Salary","    NA"
210.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Data Science","Annual Salary"," 16000"
211.0,"VP, Data Science","Comcast","Philadelphia","PA"," Leadership","Annual Salary"," 40000"
212.0,"Data Scientist - Amazon Advertising Platform","Amazon","Seattle","WA"," Management","Annual Salary"," 24000"
213.0,"Senior Data Scientist - Learning Services","Chegg","Santa Clara","CA"," Time Series Analysis","Annual Salary","    NA"
214.0,"Data Scientist","Amazon","Seattle","WA"," Python","Annual Salary","    NA"
216.0,"Sr. Data Scientist","Biogen Idec","Cambridge","MA"," Deep Learning","Annual Salary"," 16000"
217.0,"Senior Data Scientist","Verizon","Palo Alto","CA"," C++","Annual Salary","    NA"
218.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Data Science","Annual Salary"," 16000"
219.0,"Data Scientist II","MediaMath","New York","NY"," Machine Learning","Annual Salary"," 13000"
220.0,"Data Scientist","MeetMe","San Francisco","CA"," Management","Annual Salary"," 22000"
221.0,"Director, Data Science","TrueCar","Santa Monica","CA"," Search","Annual Salary"," 27000"
222.0,"Data Scientist - Payment Experience","Amazon","Seattle","WA"," SQL","Annual Salary"," 23000"
224.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," Data Science","Annual Salary","    NA"
225.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," Data Science","Annual Salary","    NA"
226.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," Data Science","Annual Salary","    NA"
227.0,"Data Scientist","Intuit","Mountain View","CA"," Machine Learning","Annual Salary"," 21000"
228.0,"Data Scientist","Eventbrite","San Francisco","CA"," Analytics","Annual Salary","    NA"
229.0,"Software Engineer, Data Science Team","Castlight Health","San Francisco","CA"," Python","Annual Salary"," 16000"
230.0,"Data Scientist","Cisco Systems","San Jose","CA"," Management","Annual Salary"," 21000"
234.0,"Senior Data Scientist","Lenovo","San Jose","CA"," MapReduce","Annual Salary"," 18000"
235.0,"Data Scientist","Adobe","San Jose","CA"," Scala","Annual Salary"," 20000"
236.0,"Data Scientist","Adobe","San Jose","CA"," Data Science","Annual Salary"," 18000"
238.0,"Senior Data Scientist","Activision","Boulder","CO"," Data Science","Annual Salary"," 13000"
239.0,"Data Scientist","Activision","Santa Monica","CA"," Data Science","Annual Salary"," 15000"
240.0,"Data Scientist","Cisco Systems","San Jose","CA"," Machine Learning","Annual Salary"," 22000"
241.0,"Chief Data Scientist","Huawei","Santa Clara","CA"," Deep Learning","Annual Salary"," 27000"
242.0,"Data Scientist","Electronic Arts","Redwood City","CA"," C++","Annual Salary"," 21000"
243.0,"Sr Data Scientist","SanDisk","Milpitas","CA"," MapReduce","Annual Salary"," 18000"
244.0,"Sr Data Scientist Job","SanDisk","Milpitas","CA"," MapReduce","Annual Salary"," 18000"
245.0,"Sr. Data Scientist","Pivotal Labs","Atlanta","GA"," Management","Annual Salary"," 16000"
246.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Machine Learning","Annual Salary"," 16000"
247.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Machine Learning","Annual Salary"," 16000"
248.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Analytics","Annual Salary","    NA"
249.0,"Data Scientist","Amazon","New York","NY"," Algorithm Design","Annual Salary","    NA"
251.0,"Principal Software Architect - Data Science & ML","GE FABBRI","San Ramon","CA"," Apache Spark","Annual Salary"," 21000"
252.0,"Chief Data Scientist","Intellipro","Santa Clara","CA"," Data Science","Annual Salary","    NA"
253.0,"VP of Data Science","Roku","Los Gatos","CA"," Strategy","Annual Salary","    NA"
254.0,"Data Scientist","Amazon","Seattle","WA"," Data Science","Annual Salary","    NA"
256.0,"Senior Data Scientist","Walmart","Sunnyvale","CA"," MapReduce","Annual Salary"," 18000"
257.0,"Sr Staff Data Scientist - Simulations","GE","San Ramon","CA"," Matlab","Annual Salary"," 16000"
258.0,"Sr Staff Data Scientist","","San Ramon","CA"," Matlab","Annual Salary"," 16000"
259.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Python","Annual Salary"," 15000"
260.0,"Sr Staff Data Scientist","Seagate Technology","Longmont","CO"," Statistics","Annual Salary","    NA"
261.0,"Data Scientist","Amazon","Seattle","WA"," SQL","Annual Salary","    NA"
262.0,"MTS1 - Quality Engineer - Data Science","eBay","San Jose","CA"," ETL","Annual Salary"," 16000"
263.0,"Principal Data Scientist","Aetna","Wellesley","MA"," Data Science","Annual Salary"," 19000"
264.0,"Data Scientist (University Grad)","Electronic Arts","Redwood City","CA"," C++","Annual Salary"," 19000"
265.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," C++","Annual Salary"," 18000"
266.0,"Data Scientist, Payments","Rocket Lawyer","San Francisco","CA"," Data Science","Annual Salary","    NA"
268.0,"Senior Data Science Engineer - Data Cloud","Oracle","Vienna","VA"," Analytics","Annual Salary"," 11000"
269.0,"Data Scientist","CA Technologies","Santa Clara","CA"," Strategy","Annual Salary"," 16000"
271.0,"Director, Data Scientist","Fitbit","Boston","MA"," SQL","Annual Salary"," 23000"
272.0,"Director, Data Scientist","Fitbit","Boston","MA"," SQL","Annual Salary"," 23000"
273.0,"Data Scientist / Principal Engineer","Johnson Controls","San Jose","CA"," Strategy","Annual Salary"," 19000"
276.0,"Sr Data Scientist for SW quality improvement","Cisco Systems","San Jose","CA"," Strategy","Annual Salary"," 22000"
277.0,"Data Scientist 4","Oracle","Seattle","WA"," Machine Learning","Annual Salary"," 17000"
278.0,"Data Scientist","Walmart","San Bruno","CA"," Machine Learning","Annual Salary"," 18000"
279.0,"Data Scientist I","MediaMath","New York","NY"," Scala","Annual Salary"," 12000"
280.0,"Principal Data Scientist","Pitney Bowes","Danbury","CT"," Scala","Annual Salary","    NA"
281.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Analytics","Annual Salary"," 19000"
282.0,"Sr. Manager, Data Scientist, REQ 1048390","Pfizer","Cambridge","MA"," Signal Processing","Annual Salary"," 14000"
283.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," Machine Learning","Annual Salary"," 18000"
284.0,"Data Scientist","Chegg","Santa Clara","CA"," Recommender Systems","Annual Salary","    NA"
285.0,"Data Scientist","Chegg","Santa Clara","CA"," Recommender Systems","Annual Salary","    NA"
286.0,"Data Scientist 4","Oracle","Seattle","WA"," Machine Learning","Annual Salary"," 17000"
287.0,"Data Scientist 4","Oracle","Seattle","WA"," Machine Learning","Annual Salary"," 17000"
288.0,"Data Scientist - Saffron AI Solutions","Intel Corporation","Santa Clara","CA"," Python","Annual Salary"," 18000"
289.0,"Lead Data Scientist","Honeywell","Atlanta","GA"," Analytics","Annual Salary","    NA"
290.0,"Senior Data Scientist","Oracle","Broomfield","CO"," Python","Annual Salary"," 13000"
291.0,"Software Engineer - Applied Data Science","Lithium Technologies","San Francisco","CA"," REST","Annual Salary"," 20000"
293.0,"Senior Data Scientist","Lattice Engines","San Mateo","CA"," Python","Annual Salary","    NA"
294.0,"Data Scientist II","Amazon","Seattle","WA"," Business Intelligence","Annual Salary","    NA"
295.0,"Data Scientist","Electronic Arts","Redwood City","CA"," AWS","Annual Salary"," 21000"
297.0,"Data Scientist","PlaceIQ","New York","NY"," Data Science","Annual Salary"," 13000"
299.0,"Senior Data Scientist","Verizon","Boston","MA"," Data Science","Annual Salary","    NA"
300.0,"Senior Data Scientist","Aetna","Boston","MA"," Statistics","Annual Salary"," 15000"
301.0,"Data Scientist, AWS Apps","Amazon","Palo Alto","CA"," C","Annual Salary","    NA"
302.0,"Data Scientist","Intuit","Mountain View","CA"," Statistics","Annual Salary"," 23000"
303.0,"Principal Data Scientist","ADP","Parsippany","NJ"," Data Science","Annual Salary"," 18000"
304.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Statistics","Annual Salary"," 16000"
305.0,"Data Scientist, Senior","YuMe","Redwood City","CA"," Matlab","Annual Salary"," 18000"
306.0,"Data Scientist","Hulu","Santa Monica","CA"," Strategy","Annual Salary"," 23000"
307.0,"Lead Data Scientist","Target","Minneapolis","MN"," Scala","Annual Salary","  6000"
308.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," Machine Learning","Annual Salary"," 15000"
309.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," Machine Learning","Annual Salary"," 15000"
310.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Statistics","Annual Salary","    NA"
312.0,"Senior Software Engineer - Data Services","Workday","Pleasanton","CA"," Enterprise Software","Annual Salary","    NA"
313.0,"Head of Data Science","Provectus","Palo Alto","CA"," Scala","Annual Salary"," 25000"
314.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Analytics","Annual Salary","    NA"
315.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Data Science","Annual Salary"," 17000"
316.0,"Principal Data Scientist","Accenture","San Diego","CA"," Management","Annual Salary"," 23000"
317.0,"Data Scientist I, Manufacturing Sciences","Biogen Idec","Cambridge","MA"," Deep Learning","Annual Salary"," 14000"
318.0,"Principal Data Scientist","Realtor.com","Santa Clara","CA"," Leadership","Annual Salary","    NA"
319.0,"Data Scientist","Integral Ad Science","New York","NY"," Python","Annual Salary","    NA"
320.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Analytics","Annual Salary","    NA"
321.0,"Senior Data Scientist","Nordstrom","Seattle","WA"," Python","Annual Salary"," 20000"
323.0,"Data Scientist","Intuit","Woodland Hills","CA"," Analytics","Annual Salary"," 20000"
325.0,"Principal, Data Scientist - Digital","Comcast","Philadelphia","PA"," Machine Learning","Annual Salary"," 15000"
326.0,"Senior Software Development Engineer - Data Services","Zillow","Irvine","CA"," C","Annual Salary","    NA"
327.0,"Senior Data Scientist","Aetna","Wellesley","MA"," Analytics","Annual Salary"," 15000"
328.0,"Senior Data Scientist in San Mateo, CA","Osi Systems","Santa Clara","CA"," Natural Language Processing","Annual Salary","    NA"
329.0,"Seeking a Senior Data Scientist in San Mateo, CA","Osi Systems","San Mateo","CA"," Natural Language Processing","Annual Salary","    NA"
332.0,"Principal Data Scientist","Capital One","New York","NY"," Scala","Annual Salary"," 17000"
334.0,"Senior Data Scientist","GE","San Ramon","CA"," C++","Annual Salary"," 16000"
335.0,"Senior Data Scientist","GE","San Ramon","CA"," C++","Annual Salary"," 16000"
337.0,"Area Lead, Research Data Science Facilitation","Harvard University","Cambridge","MA"," Leadership","Annual Salary","    NA"
338.0,"Senior Software Engineer, Data Science","AppNexus","New York","NY"," Python","Annual Salary","    NA"
339.0,"Data Analyst/Data Scientist","Luxoft","Kirkland","WA"," Management","Annual Salary"," 19000"
340.0,"Principal Data Scientist (Data Analytics) - Philippines","HGST","Laguna","CA"," Analytics","Annual Salary","    NA"
341.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," Architectures","Annual Salary"," 18000"
342.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," Architectures","Annual Salary"," 18000"
343.0,"Head of Data Science","Tubular Labs","Mountain View","CA"," Strategy","Annual Salary","    NA"
344.0,"Principal Data Scientist","Capital One","McLean","VA"," Scala","Annual Salary"," 17000"
345.0,"Lead Data Scientist","Target","Minneapolis","MN"," Machine Learning","Annual Salary","  6000"
346.0,"Sr Data Scientist","GE","San Ramon","CA"," Scala","Annual Salary"," 16000"
347.0,"Sr Data Scientist","GE","San Ramon","CA"," Scala","Annual Salary"," 16000"
348.0,"Data Analyst","Zillow","Seattle","WA"," MySQL","Annual Salary","    NA"
350.0,"Senior Data Scientist - Twin...","Unitedhealth Group","Boston","MA"," Deep Learning","Annual Salary","    NA"
353.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Analytics","Annual Salary"," 19000"
354.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Analytics","Annual Salary"," 19000"
355.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," Matlab","Annual Salary","    NA"
356.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," Matlab","Annual Salary","    NA"
357.0,"Senior Data Scientist or Researcher","Inspur","Bellevue","WA"," Deep Learning","Annual Salary","    NA"
358.0,"Senior Data Scientist -...","Unitedhealth Group","Boston","MA"," Data Science","Annual Salary","    NA"
359.0,"Sr Data Scientist","Aetna","Wellesley","MA"," Statistics","Annual Salary","    NA"
361.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Strategy","Annual Salary"," 19000"
362.0,"Principal Scientist, Data Science, Sequencing","Roche","Santa Clara","CA"," Analytics","Annual Salary"," 23000"
363.0,"Senior Manager, Data Science","GE FABBRI","San Ramon","CA"," Machine Learning","Annual Salary"," 18000"
364.0,"Data Science Manager","Nordstrom","Seattle","WA"," Analytics","Annual Salary"," 20000"
365.0,"Senior Manager- Data Science (Digital)","Capital One","New York","NY"," Scala","Annual Salary"," 14000"
367.0,"Senior Data Scientist","Celgene","Seattle","WA"," Data Science","Annual Salary"," 16000"
368.0,"Senior Data Scientist","Celgene","Seattle","WA"," Data Science","Annual Salary"," 16000"
369.0,"NLP PRINCIPAL DATA SCIENTIST, WORLD-CLASS CONSULTANCY ROLE","Harnham","Boston","MA"," Statistics","Annual Salary","    NA"
370.0,"Data Science Analyst","Adobe","San Jose","CA"," Relational Databases","Annual Salary"," 16000"
371.0,"Chief Data Scientist - Consulting","Harnham","New York","NY"," Statistics","Annual Salary"," 19000"
372.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Statistics","Annual Salary"," 17000"
373.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Statistics","Annual Salary"," 17000"
375.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," Data Science","Annual Salary"," 14000"
376.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," Data Science","Annual Salary"," 14000"
377.0,"Data Scientist","Rapid7","Boston","MA"," Python","Annual Salary"," 11000"
378.0,"Data Analyst, Metrology","Tesla Motors","Fremont","CA"," Business Intelligence","Annual Salary"," 14000"
379.0,"Senior Data Scientist","Verizon","Basking Ridge","NJ"," Data Science","Annual Salary","    NA"
380.0,"Senior Data Scientist","Verizon","Piscataway","NJ"," Analytics","Annual Salary","    NA"
381.0,"Sr Staff Data Scientist","GE","Boston","MA"," Statistics","Annual Salary"," 13000"
382.0,"Sr Staff Data Scientist","GE","Boston","MA"," Statistics","Annual Salary"," 13000"
383.0,"Sr Data Scientist","Wells Fargo","San Francisco","CA"," Strategy","Annual Salary"," 16000"
384.0,"Sr Data Scientist","Wells Fargo","Concord","CA"," Strategy","Annual Salary"," 16000"
387.0,"Data Scientist","TiVo","Boston","MA"," Analytics","Annual Salary","    NA"
388.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Apache Spark","Annual Salary","    NA"
389.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Apache Spark","Annual Salary","    NA"
1.0,"Head of SBG Data Science Engineering","Intuit","Mountain View","CA","Distributed Systems","Signing Salary"," 24000"
2.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA","Hadoop","Signing Salary"," 18000"
3.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA","Hadoop","Signing Salary"," 18000"
4.0,"Director, Data Scientist","Dropbox","San Francisco","CA","Data Mining","Signing Salary"," 30000"
5.0,"Principal Data Scientist","Microsoft","Bellevue","WA","Hadoop","Signing Salary"," 19000"
6.0,"Principal Data Scientist","Microsoft","Redmond","WA","Algorithms","Signing Salary"," 19000"
7.0,"Head of Data Science and Engineering","Amazon","Seattle","WA","Product Management","Signing Salary"," 35000"
8.0,"Principal Data Science Engineer","OpenTable","San Francisco","CA","Product Management","Signing Salary"," 43000"
9.0,"Sr. Principal Data Scientist (A/B Platform)","Coupang","Palo Alto","CA","Big Data","Signing Salary"," 16000"
10.0,"Principal Data Scientist (Fraud Protection)","Coupang","Palo Alto","CA","Data Mining","Signing Salary"," 15000"
11.0,"Principal Data Science Manager","Microsoft","Redmond","WA","Management","Signing Salary"," 19000"
12.0,"Data Science and Analytics Lead, Global Revenue Acceleration","Google","Mountain View","CA","Automation","Signing Salary"," 24000"
13.0,"Principal Data Scientist","Microsoft","Redmond","WA","Data Science","Signing Salary"," 19000"
14.0,"Principal Data Science Engineer","Salesforce","San Francisco","CA","Distributed Systems","Signing Salary"," 35000"
15.0,"Lead Data Scientist","Salesforce","San Francisco","CA","Hadoop","Signing Salary"," 26000"
16.0,"Senior Software Engineer - Bing Data and Services Infrastructure","Microsoft","Sunnyvale","CA","Distributed Systems","Signing Salary"," 29000"
17.0,"Technical Program Manager - Data Science","Amazon","Seattle","WA","Software Design","Signing Salary"," 38000"
18.0,"Senior Data Scientist","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
19.0,"Senior Data Scientist","OpenTable","San Francisco","CA","Product Management","Signing Salary"," 21000"
20.0,"VP, Engineering and Data Science","ShareThis","Palo Alto","CA","Product Management","Signing Salary"," 25000"
21.0,"Manager of Data Science","Yelp","San Francisco","CA","Technical Leadership","Signing Salary"," 18000"
22.0,"Principal Data Scientist","Salesforce","San Francisco","CA","Algorithms","Signing Salary"," 27000"
23.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","San Bruno","CA","Optimization","Signing Salary"," 32000"
24.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","Mountain View","CA","Optimization","Signing Salary"," 32000"
25.0,"Senior/Principal Data Scientist","Fitbit","San Francisco","CA","Data Mining","Signing Salary"," 18000"
26.0,"Principal Data Scientist Architect","SAP","Palo Alto","CA","Data Mining","Signing Salary"," 17000"
27.0,"Senior Data Scientist","Microsoft","Bellevue","WA","Hadoop","Signing Salary"," 19000"
28.0,"Senior Software Engineer - Data Engineer","Microsoft","Redmond","WA","Data Mining","Signing Salary"," 19000"
29.0,"Sr. Data Scientist (Computer Vision)","Coupang","Seattle","WA","Data Mining","Signing Salary"," 16000"
30.0,"Lead Data Scientist","Glassdoor","Mill Valley","CA","Big Data","Signing Salary"," 16000"
31.0,"Director","","Vienna","VA","Product Management","Signing Salary"," 14000"
32.0,"Data Science Manager","Lyft","San Francisco","CA","Technical Leadership","Signing Salary"," 28000"
33.0,"Data Science Manager (Seattle)","Lyft","Seattle","WA","Technical Leadership","Signing Salary"," 28000"
34.0,"Senior Data Scientist","Microsoft","Redmond","WA","Technical Leadership","Signing Salary"," 19000"
35.0,"Senior Data Scientist","Microsoft","Redmond","WA","Data Mining","Signing Salary"," 19000"
36.0,"Product Analytics Lead, Data Science","Google","Seattle","WA","Scalability","Signing Salary"," 24000"
37.0,"Product Analytics Lead, Data Science","Google","Mountain View","CA","Scalability","Signing Salary"," 24000"
38.0,"Product Analytics Lead, Data Science","Google","San Bruno","CA","Scalability","Signing Salary"," 24000"
39.0,"Data Scientist","Microsoft","Bellevue","WA","Hadoop","Signing Salary"," 19000"
40.0,"Data Scientist","Coupang","Palo Alto","CA","Hadoop","Signing Salary"," 15000"
41.0,"Data Scientist, Population and Survey Sciences","Facebook","Menlo Park","CA","Data Mining","Signing Salary"," 42000"
42.0,"Sr. Data Scientist","Microsoft","Redmond","WA","Big Data","Signing Salary"," 19000"
43.0,"Sr. Data Scientist","Microsoft","Redmond","WA","Big Data","Signing Salary"," 19000"
44.0,"Research Lead / Data Scientist","Spotify","New York","NY","Hadoop","Signing Salary"," 11000"
45.0,"Senior Data Scientist","","Redmond","WA","Optimization","Signing Salary"," 19000"
46.0,"Data Scientist, Infrastructure","Facebook","Menlo Park","CA","Hadoop","Signing Salary"," 42000"
47.0,"Data Science Program Manager","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
48.0,"Data Scientist- Consumer Insights","Facebook","Menlo Park","CA","Hadoop","Signing Salary"," 42000"
49.0,"Lead Data Scientist","Target","Sunnyvale","CA","Hadoop","Signing Salary"," 20000"
50.0,"Data Scientist","Dropbox","San Francisco","CA","Big Data","Signing Salary"," 32000"
51.0,"Data Visualization Scientist","Facebook","Menlo Park","CA","ETL","Signing Salary"," 42000"
52.0,"Data Scientist","Facebook","Menlo Park","CA","ETL","Signing Salary"," 42000"
53.0,"Software Engineer II- Data Science","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
54.0,"Data Scientist II","Microsoft","Redmond","WA","Machine Learning","Signing Salary"," 19000"
55.0,"DATA SCIENTIST II","Microsoft","Bellevue","WA","Data Mining","Signing Salary"," 19000"
56.0,"Data Scientist","Dropbox","San Francisco","CA","Big Data","Signing Salary"," 32000"
57.0,"Principal Data Scientist","RichRelevance","San Francisco","CA","Algorithms","Signing Salary"," 18000"
58.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA","Hadoop","Signing Salary"," 19000"
59.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA","Hadoop","Signing Salary"," 19000"
60.0,"Principal Distinguished Data Scientist","Ancestry","San Francisco","CA","Hadoop","Signing Salary"," 16000"
61.0,"Data Science Manager: Anomaly Detection and Forecasting Platform","Uber","San Francisco","CA","Algorithms","Signing Salary","    NA"
62.0,"Data Science Manager - Seattle","Uber","Seattle","WA","Machine Learning","Signing Salary","    NA"
63.0,"Senior Data Scientist","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
64.0,"Manager, Data Science","Amazon","Cambridge","MA","Algorithms","Signing Salary"," 31000"
65.0,"Data Scientist","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
66.0,"Lead Data Scientist","Target","Sunnyvale","CA","Hadoop","Signing Salary"," 20000"
67.0,"Senior Data Scientist","Amazon","Seattle","WA","Hadoop","Signing Salary"," 39000"
68.0,"Senior Data Scientist","Amazon","Seattle","WA","Distributed Systems","Signing Salary"," 39000"
69.0,"Senior Principal Data Scientist","Symantec","Mountain View","CA","Hadoop","Signing Salary"," 20000"
70.0,"Sr. Data Scientist, Amazon Fresh","Amazon","Seattle","WA","Data Mining","Signing Salary"," 39000"
71.0,"DATA SCIENCE MANAGER - GLOBAL GROWTH","Uber","San Francisco","CA","Data Science","Signing Salary","    NA"
72.0,"Senior Product Designer, Data Science Group","Uber","San Francisco","CA","Machine Learning","Signing Salary","    NA"
73.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA","Hadoop","Signing Salary"," 19000"
74.0,"Senior Software Engineer, Data Infrastructure","Rocket Fuel","Redwood City","CA","Distributed Systems","Signing Salary"," 19000"
75.0,"Senior Data Scientist - Payment Products","Amazon","Seattle","WA","Data Mining","Signing Salary"," 39000"
76.0,"Sr. Data Scientist, Retail Selection","Amazon","Seattle","WA","Big Data","Signing Salary"," 39000"
77.0,"Senior Data Scientist -Universal...","Apple","Cupertino","CA","Algorithms","Signing Salary"," 30000"
78.0,"Sr. Data Scientist, Advertising Analytics","Amazon","Seattle","WA","Big Data","Signing Salary"," 39000"
79.0,"Senior Software Engineer - Data...","Rocket Fuel","Seattle","WA","Hadoop","Signing Salary"," 19000"
80.0,"Principal Data Scientist","Move, Inc.","Santa Clara","CA","Product Management","Signing Salary"," 17000"
81.0,"Data Scientist, Auction & Delivery","Facebook","Menlo Park","CA","Optimization Data Science","Signing Salary"," 42000"
82.0,"Senior Data Scientist","Microsoft","Redmond","WA","Machine Learning","Signing Salary"," 19000"
83.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA","Hadoop","Signing Salary"," 19000"
84.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA","Hadoop","Signing Salary"," 19000"
85.0,"Principal Data Scientist","TripAdvisor","Needham","MA","Optimization","Signing Salary"," 15000"
86.0,"Sr. Manager, Data Science","Electronic Arts","Redwood City","CA","Hadoop","Signing Salary"," 17000"
87.0,"Data Scientist","Amazon","San Francisco","CA","Distributed Systems","Signing Salary"," 38000"
88.0,"Data Scientist","Cloudera","San Francisco","CA","Hadoop","Signing Salary"," 28000"
89.0,"Staff Data Scientist","Chegg","Santa Clara","CA","Hadoop","Signing Salary"," 19000"
90.0,"Senior Software Engineer, Data","Square","San Francisco","CA","Distributed Systems","Signing Salary"," 25000"
91.0,"Data Scientist - Uber for Business","Uber","San Francisco","CA","Optimization","Signing Salary","    NA"
92.0,"Director of Bidding & Data Science (Machine Learning)","Marin Software","San Francisco","CA","Hadoop","Signing Salary"," 20000"
93.0,"Data Scientist II","Microsoft","Redmond","WA","Hadoop","Signing Salary"," 19000"
94.0,"Senior Data Scientist, Text Mining","Groupon","Palo Alto","CA","Algorithms","Signing Salary"," 26000"
95.0,"Data Scientist - Community Operations","Uber","San Francisco","CA","Management","Signing Salary","    NA"
96.0,"Data Scientist II - Payment Products","Amazon","Seattle","WA","Data Mining","Signing Salary"," 38000"
97.0,"Data Scientist","Salesforce","Bellevue","WA","Hadoop","Signing Salary"," 27000"
98.0,"People Data Analyst","Dropbox","San Francisco","CA","Python","Signing Salary"," 30000"
99.0,"Sr. Data Science Engineer","Adobe","San Jose","CA","Product Management","Signing Salary"," 32000"
100.0,"Senior Software Development Engineer - Data Ingestion Standardization Services","Amazon","Seattle","WA","Distributed Systems","Signing Salary"," 35000"
101.0,"Policy Data Scientist","Uber","San Francisco","CA","Python","Signing Salary","    NA"
